Ljavax/xml/transform/dom/DOMSource;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/designer/Designer.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/RuleSetWriter.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/cpd/XMLRenderer.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/renderers/XSLTRenderer.java;,ClassName,DOMSource,"private static String getXmlString(Node node) throws TransformerException {
  StringWriter writer = new StringWriter();

  Source source = new DOMSource(node.getAsDocument());
  Result result = new StreamResult(writer);
  TransformerFactory transformerFactory = TransformerFactory.newInstance();
  Transformer xformer = transformerFactory.newTransformer();",dom,document object model
Lnet/sourceforge/pmd/util/designer/DFAPanel$DFACanvas;.addAccessLabel(Ljava/lang/StringBuffer;Lnet/sourceforge/pmd/lang/dfa/VariableAccess;)V#va#0#1,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/designer/DFAPanel.java;,ParameterName,va,"private int x = 150;
 private int y = 50;
 private LineGetter lines;

 private void addAccessLabel(StringBuffer sb, VariableAccess va) {

     if (va.isDefinition()) {
  sb.append(""d("");
     } else if (va.isReference()) {",va,variables
Lnet/sourceforge/pmd/util/designer/DFAPanel$DFACanvas;.paintComponent(Ljava/awt/Graphics;)V#g#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/designer/DFAPanel.java;,ParameterName,g," public void paintComponent(Graphics g) {
     super.paintComponent(g);

     if (node == null) {
  return;
     }",g,graphics
Lnet/sourceforge/pmd/util/FileUtil;.collect(Ljava/util/List<Lnet/sourceforge/pmd/util/datasource/DataSource;>;Ljava/lang/String;Ljava/io/FilenameFilter;)Ljava/util/List<Lnet/sourceforge/pmd/util/datasource/DataSource;>;#0#0#1#ze,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/FileUtil.java;,VariableName,ze,"  if (filenameFilter.accept(null, zipEntry.getName())) {
       dataSources.add(new ZipDataSource(zipFile, zipEntry));
   }
      }
  } catch (IOException ze) {
      throw new RuntimeException(""Archive file "" + file.getName() + "" can't be opened"");
  }
     } else {",ze,zip entry
Lnet/sourceforge/pmd/util/FileUtil;.()V,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/FileUtil.java;,MethodName,FileUtil,"**
 * This is a utility class for working with Files.
 */
public final class FileUtil {

    private FileUtil() {}

    /**
     * Helper method to get a filename without its extension
     * @param fileName String
     * @return String",util,utility
Lnet/sourceforge/pmd/util/FileUtil;.findPatternInFile(Ljava/io/File;Ljava/lang/String;)Z#regexp,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/FileUtil.java;,VariableName,regexp,"    /**
     * Handy method to find a certain pattern into a file. While this method lives in the FileUtils, it was
     * designed with with unit test in mind (to check result redirected into a file)
     *
     * @param file
     * @param pattern
     * @return
     */
    public static boolean findPatternInFile( final File file, final String pattern ) {

     Pattern regexp = Pattern.compile(pattern);
     Matcher matcher = regexp.matcher("""");

     FileIterable it = new FileIterable(file);
     for ( String line : it ){",regexp,regular expression
Lnet/sourceforge/pmd/util/filter/AndFilter;.filter(TT;)Z#obj#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/filter/AndFilter.java;,ParameterName,obj," public AndFilter(Filter<T>... filters) {
  super(filters);
 }

 public boolean filter(T obj) {
  boolean match = true;
  for (Filter<T> filter : filters) {
   if (!filter.filter(obj)) {",obj,object
Lnet/sourceforge/pmd/util/filter/Filters;.buildRegexFilterExcludeOverInclude(Ljava/util/List<Ljava/lang/String;>;Ljava/util/List<Ljava/lang/String;>;)Lnet/sourceforge/pmd/util/filter/Filter<Ljava/lang/String;>;#1#excludeRegex,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/filter/Filters.java;,VariableName,excludeRegex,"  OrFilter<String> excludeFilter = new OrFilter<String>();
  if (excludeRegexes != null) {
   for (String excludeRegex : excludeRegexes) {
    excludeFilter.addFilter(new RegexStringFilter(excludeRegex));
   }
  }",regex,regular expression
Lnet/sourceforge/pmd/util/filter/Filters;.buildRegexFilterExcludeOverInclude(Ljava/util/List<Ljava/lang/String;>;Ljava/util/List<Ljava/lang/String;>;)Lnet/sourceforge/pmd/util/filter/Filter<Ljava/lang/String;>;#0#includeRegex,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/filter/Filters.java;,VariableName,includeRegex," OrFilter<String> excludeFilter = new OrFilter<String>();
  if (excludeRegexes != null) {
   for (String excludeRegex : excludeRegexes) {
    excludeFilter.addFilter(new RegexStringFilter(excludeRegex));
   }
  }",regex,regular expression
Lnet/sourceforge/pmd/util/filter/Filters;.buildRegexFilterIncludeOverExclude(Ljava/util/List<Ljava/lang/String;>;Ljava/util/List<Ljava/lang/String;>;)Lnet/sourceforge/pmd/util/filter/Filter<Ljava/lang/String;>;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/filter/Filters.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/RuleSet.java;,MethodName,buildRegexFilterIncludeOverExclude,"  * @param includeRegexes The include regular expressions.  May be <code>null</code>.
  * @param excludeRegexes The exclude regular expressions.  May be <code>null</code>.
  * @return A String Filter.
  */
 public static Filter<String> buildRegexFilterIncludeOverExclude(List<String> includeRegexes,
   List<String> excludeRegexes) {
  OrFilter<String> includeFilter = new OrFilter<String>();
  if (includeRegexes != null) {",regex,regular expression
Lnet/sourceforge/pmd/util/filter/RegexStringFilter;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/filter/RegexStringFilter.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/filter/Filters.java;,ClassName,RegexStringFilter,"public class RegexStringFilter implements Filter<String> {
    /**
     * Matches regular expressions begin with an optional {@code ^}, then
     * {@code .*}, then a literal path, with an optional file extension, and
     * finally an optional {@code $} at the end. The {@code .} in the extension
     * may or may not be preceded by a {@code \} escape. The literal path
     * portion is determine by the absence of any of the following characters:
     * <code>\ [ ( . * ? + | { $</code>
     * 
     * There are two capturing groups in the expression. The first is for the
     * literal path. The second is for the file extension, without the escaping.
     * The concatenation of these two captures creates the {@link String} which
     * can be used with {@link String#endsWith(String)}.
     * 
     * For ease of reference, the non-Java escaped form of this pattern is:
     * <code>\^?\.\*([^\\\[\(\.\*\?\+\|\{\$]+)(?:\\?(\.\w+))?\$?</code>
     */",regex,regular expression
Lnet/sourceforge/pmd/util/StringUtil;.()V,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/StringUtil.java;,MethodName,StringUtil,"public static final String[] EMPTY_STRINGS = new String[0];
    private static final boolean SUPPORTS_UTF8 = System.getProperty(""net.sourceforge.pmd.supportUTF8"", ""no"").equals(""yes"");

    private StringUtil() {}",util,utility
Lnet/sourceforge/pmd/util/StringUtil;.SUPPORTS_UTF8)Z,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/StringUtil.java;,FieldName,SUPPORTS_UTF8,"public final class StringUtil {

 public static final String[] EMPTY_STRINGS = new String[0];
    private static final boolean SUPPORTS_UTF8 = System.getProperty(""net.sourceforge.pmd.supportUTF8"", ""no"").equals(""yes"");

    private StringUtil() {}",utf,unicode transformation format
Lnet/sourceforge/pmd/util/StringUtil;.appendXmlEscaped(Ljava/lang/StringBuilder;Ljava/lang/String;Z)V#supportUTF8#0#2,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/StringUtil.java;,ParameterName,supportUTF8," * @param buf
     * @param src
     * @param supportUTF8 override the default setting, whether special characters should be replaced
     * with entities (<code>false</code>) or should be included as is (<code>true</code>).
     * @see #appendXmlEscaped(StringBuilder, String)
     *
     * TODO - unify the method above with the one below
     *
     * public to support unit testing - make this package private, once the unit test classes are in the same package.
  */
    public static void appendXmlEscaped(StringBuilder buf, String src, boolean supportUTF8) {
        char c;
        for (int i = 0; i < src.length(); i++) {
            c = src.charAt(i);",utf,unicode transformation format
Lnet/sourceforge/pmd/util/StringUtil;.lpad(Ljava/lang/String;I)Ljava/lang/String;#res,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/StringUtil.java;,VariableName,res,"/**
     * Left pads a string.
     * @param s The String to pad
     * @param length The desired minimum length of the resulting padded String
     * @return The resulting left padded String
     */
    public static String lpad(String s, int length) {
         String res = s;
         if (length - s.length() > 0) {
             char [] arr = new char[length - s.length()];
             java.util.Arrays.fill(arr, ' ');",res,resulting
Lnet/sourceforge/pmd/util/StringUtil;.substringsOf(Ljava/lang/String;C)[Ljava/lang/String;#1#pos,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/StringUtil.java;,VariableName,pos,"  int i = 0;
  int offset = 0;

  while (offset <= length) {
   int pos = source.indexOf(delimiter, offset);
   if (pos < 0) {
       pos = length;
   }",pos,position
Lnet/sourceforge/pmd/util/StringUtil;.escapeWhitespace(Ljava/lang/Object;)Ljava/lang/String;#o#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/StringUtil.java;,ParameterName,o," /**
     * Replace some whitespace characters so they are visually apparent.
     * 
     * @param o
     * @return String
     */
 public static String escapeWhitespace(Object o) {
  
  if (o == null) {
   return null;
  }",o,object
Ljava/lang/Integer;.toHexString(I)Ljava/lang/String;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/StringUtil.java;,MethodName,toHexString,"       c = src.charAt(i);
            if (c > '~') {// 126
                if (!supportUTF8) {
                    buf.append(""&#x"").append(Integer.toHexString(c)).append(';');
                } else {
                    buf.append(c);
                }",hex,hexadecimal
Lnet/sourceforge/pmd/util/viewer/gui/MainFrame;.actionPerformed(Ljava/awt/event/ActionEvent;)V#t0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/viewer/gui/MainFrame.java;,VariableName,t0,"public void actionPerformed(ActionEvent e) {
        String command = e.getActionCommand();
        long t0;
        long t1;
        if (ActionCommands.COMPILE_ACTION.equals(command)) {
            try {",t,time
Lnet/sourceforge/pmd/util/viewer/gui/MainFrame;.actionPerformed(Ljava/awt/event/ActionEvent;)V#t1,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/viewer/gui/MainFrame.java;,VariableName,t1,"public void actionPerformed(ActionEvent e) {
        String command = e.getActionCommand();
        long t0;
        long t1;
        if (ActionCommands.COMPILE_ACTION.equals(command)) {
            try {",t,time
Lnet/sourceforge/pmd/util/viewer/gui/MainFrame;.statusLbl)Ljavax/swing/JLabel;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/viewer/gui/MainFrame.java;,FieldName,statusLbl,"private SourceCodePanel sourcePanel;
    private XPathPanel xPathPanel;
    private JButton evalBtn;
    private JLabel statusLbl;
    private JRadioButtonMenuItem jdk13MenuItem;
    private JRadioButtonMenuItem jdk14MenuItem;
    private JRadioButtonMenuItem jdk15MenuItem; //NOPMD",lbl,label
Lnet/sourceforge/pmd/util/viewer/gui/MainFrame;.jdk13MenuItem)Ljavax/swing/JRadioButtonMenuItem;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/viewer/gui/MainFrame.java;,FieldName,jdk13MenuItem,"private XPathPanel xPathPanel;
    private JButton evalBtn;
    private JLabel statusLbl;
    private JRadioButtonMenuItem jdk13MenuItem;
    private JRadioButtonMenuItem jdk14MenuItem;
    private JRadioButtonMenuItem jdk15MenuItem; //NOPMD
    private JRadioButtonMenuItem jdk16MenuItem;",jdk,java development kit
Lnet/sourceforge/pmd/util/viewer/gui/menu/AttributesSubMenu;.init()V#i,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/viewer/gui/menu/AttributesSubMenu.java;,VariableName,i,"    private void init() {
        AttributeAxisIterator i = new AttributeAxisIterator(node);
        while (i.hasNext()) {
            Attribute attribute = i.next();
            add(new XPathFragmentAddingItem(attribute.getName() + "" = "" + attribute.getValue(), model,
                    AttributeToolkit.constructPredicate(attribute)));",i,iterator
Lnet/sourceforge/pmd/util/viewer/gui/menu/SimpleNodeSubMenu;.init()V#0#temp,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/viewer/gui/menu/SimpleNodeSubMenu.java;,VariableName,temp,"    private void init() {
        StringBuffer buf = new StringBuffer(200);
        for (Node temp = node; temp != null; temp = temp.jjtGetParent()) {
            buf.insert(0, ""/"" + temp.toString());
        }
        add(new XPathFragmentAddingItem(NLS.nls(""AST.MENU.NODE.ADD_ABSOLUTE_PATH""), model, buf.toString()));
        add(new XPathFragmentAddingItem(NLS.nls(""AST.MENU.NODE.ADD_ALLDESCENDANTS""), model,
                ""//"" + node.toString()));",temp,temporary
Lnet/sourceforge/pmd/util/viewer/gui/ParseExceptionHandler;.exc)Ljava/lang/Exception;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/viewer/gui/ParseExceptionHandler.java;,FieldName,exc,"public class ParseExceptionHandler extends JDialog implements ActionListener {
    private Exception exc;
    private JButton okBtn;

    /**
     * creates the dialog
     *
     * @param parent dialog's parent
     * @param exc    exception to be handled
     */",exc,exception
Lnet/sourceforge/pmd/util/viewer/model/ASTModel;.(Lnet/sourceforge/pmd/lang/ast/Node;)V,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/pmd/src/net/sourceforge/pmd/util/viewer/model/ASTModel.java;,MethodName,ASTModel,"/**
     * creates the tree model
     *
     * @param root tree's root
     */
    public ASTModel(Node root) {
        this.root = root;
    }",ast,abstract syntax tree
Lnet/sf/portecle/crypto/X509Ext;.getLogotypeStringValue([B)Ljava/lang/String;|Ljava/io/IOException;#0#0#0#ltInfo,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,ltInfo,"case 1:
     sb.append(""<ul><li>"");
     sb.append(RB.getString(""IssuerLogo""));
     DERTaggedObject ltInfo = (DERTaggedObject) derTag.getObject();
     switch (ltInfo.getTagNo())
     {",info,information
Lnet/sf/portecle/FileChooserFactory$PortecleFileView;.getIcon(Ljava/io/File;)Ljavax/swing/Icon;#f#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/FileChooserFactory.java;,ParameterName,f,"public Icon getIcon(File f)
  {
   // The f.isDirectory() check is superfluous here, but it reportedly avoids some odd
   // delays on Windows (sf.net#3129497).
   if (f.isDirectory() || !f.isFile())
   {
    return super.getIcon(f);
   }",f,file
Lnet/sf/portecle/crypto/X509Ext;.getMicrosoftCertificateTemplateV2StringValue([B)Ljava/lang/String;|Ljava/io/IOException;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,MethodName,getMicrosoftCertificateTemplateV2StringValue,"* @param bValue The octet string value
  * @return Extension value as a string
  * @throws IOException If an I/O problem occurs
  */
 private String getMicrosoftCertificateTemplateV2StringValue(byte[] bValue)
     throws IOException
 {
  ASN1Sequence seq = (ASN1Sequence) ASN1Primitive.fromByteArray(bValue);
  StringBuilder sb = new StringBuilder();",v,value
Lnet/sf/portecle/gui/JMenuRecentFiles;.getRecentFiles()[Ljava/io/File;#arrList,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/gui/JMenuRecentFiles.java;,VariableName,arrList,"/**
  * Get the set of recent files currently maintained by the menu in order.
  *
  * @return The recent files
  */
 public File[] getRecentFiles()
 {
  ArrayList<File> arrList = new ArrayList<>();

  for (JMenuItemRecentFile rf : m_jmirf)
  {
   if (rf == null)",arr,array
Lnet/sf/portecle/crypto/X509Ext;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/ExtensionsTableModel.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/DViewExtensions.java;,ClassName,X509Ext,"/**
 * Holds the information of an X.509 extension and provides the ability to get the extension's name and value as a
 * string.
 */
public class X509Ext
{
 /** Logger */
 private static final Logger LOG = Logger.getLogger(X509Ext.class.getCanonicalName());",ext,extension
Lnet/sf/portecle/crypto/X509Ext;.getCertificatePoliciesStringValue([B)Ljava/lang/String;|Ljava/io/IOException;#0#0#pQuals,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,pQuals,"sb.append(RB.getString(""PolicyIdentifier""));
   sb.append("": "");
   sb.append(MessageFormat.format(getRes(piId, ""UnrecognisedPolicyIdentifier""), piId));

   ASN1Sequence pQuals;
   if ((pQuals = pi.getPolicyQualifiers()) != null)
   {
    sb.append(""<ul>"");",p,policy
Lnet/sf/portecle/DKeyStoreReport;.copyPressed(Z)V#bXml#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/DKeyStoreReport.java;,ParameterName,bXml,"/**
  * Copy the keystore report to the clipboard.
  *
  * @param bXml Copy as XML?
  */
 private void copyPressed(boolean bXml)
 {
  try
  {
   // Get report...
   String sKeyStoreReport;
",xml,extensible markup language
Lnet/sf/portecle/crypto/X509CertUtil;.establishTrust(Ljava/util/List<Ljava/security/cert/X509Certificate;>;Ljava/security/cert/X509Certificate;)[Ljava/security/cert/X509Certificate;|Lnet/sf/portecle/crypto/CryptoException;#vCompCerts#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/crypto/X509CertUtil.java;,ParameterName,vCompCerts,"* @return The trust chain, or null if trust could not be established
  * @param cert The certificate
  * @param vCompCerts The comparison set of certificates
  * @throws CryptoException If there is a problem establishing trust
  */
 private static X509Certificate[] establishTrust(List<X509Certificate> vCompCerts, X509Certificate cert)
     throws CryptoException
 {
  // For each comparison certificate...
  for (X509Certificate compCert : vCompCerts)",v,version
Lnet/sf/portecle/gui/LastDir;.m_fLastDir)Ljava/io/File;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/gui/LastDir.java;,FieldName,m_fLastDir,"/**
 * Simple class intended to store the last accessed directory for a file centric GUI application.
 */
public class LastDir
{
 /** Last directory. */
 private File m_fLastDir;

 /**
  * Construct an empty LastDir object.
  */",dir,directory
Lnet/sf/portecle/FPortecle$KeyStoreTable$FileTransferHander;.importData(Ljavax/swing/JComponent;Ljava/awt/datatransfer/Transferable;)Z#comp#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/FPortecle.java;,ParameterName,comp,"public boolean importData(JComponent comp, Transferable t)
   {
    if (file != null)
    {
     // Will refactor this later, taken from openKeystore();
     // Does the current keystore contain unsaved changes?",comp,component
Ljavax/swing/event/HyperlinkEvent;.getURL()Ljava/net/URL;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/gui/help/FHelp.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/DViewExtensions.java;,MethodName,getURL,"try
    {
     if (evt.getEventType() == HyperlinkEvent.EventType.ACTIVATED)
     {
      jepTopic.setPage(evt.getURL());
      m_history.visit(evt.getURL());
     }
    }
    catch (IOException ex)",url,uniform resource locator
Lnet/sf/portecle/DKeyStoreReport;.getKeyStoreReportXml()Ljava/lang/String;|Lnet/sf/portecle/crypto/CryptoException;|Ljavax/xml/parsers/ParserConfigurationException;|Ljavax/xml/transform/TransformerException;#xml,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/DKeyStoreReport.java;,VariableName,xml," private String getKeyStoreReportXml()
     throws CryptoException, ParserConfigurationException, TransformerException
 {
  StringWriter xml = new StringWriter();
  Transformer tr = TF_FACTORY.newTransformer();
  tr.setOutputProperties(TF_PROPS);
  tr.transform(new DOMSource(generateDocument()), new StreamResult(xml));",xml,extensible markup language
Lnet/sf/portecle/DKeyStoreReport;.getKeyStoreReport()Ljava/lang/String;|Lnet/sf/portecle/crypto/CryptoException;#0#0#0#2#0#0#sValidTo,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/DKeyStoreReport.java;,VariableName,sValidTo," // Valid Until
      Date dValidTo = x509Cert.getNotAfter();
      String sValidTo =
          DateFormat.getDateTimeInstance(DateFormat.MEDIUM, DateFormat.MEDIUM).format(dValidTo);
      sbReport.append(
          MessageFormat.format(RB.getString(""DKeyStoreReport.report.validuntil""), sValidTo));
      sbReport.append(""\n"");",s,string
Lnet/sf/portecle/crypto/X509Ext;.getCertificatePoliciesStringValue([B)Ljava/lang/String;|Ljava/io/IOException;#pSeq,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,pSeq,"private String getCertificatePoliciesStringValue(byte[] bValue)
     throws IOException
 {
  ASN1Sequence pSeq = (ASN1Sequence) ASN1Primitive.fromByteArray(bValue);
  StringBuilder sb = new StringBuilder();

  for (int i = 0, len = pSeq.size(); i < len; i++)
  {",seq,sequence
Lnet/sf/portecle/crypto/X509Ext;.getMicrosoftCertificateTemplateV2StringValue([B)Ljava/lang/String;|Ljava/io/IOException;#seq,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,seq,"private String getMicrosoftCertificateTemplateV2StringValue(byte[] bValue)
     throws IOException
 {
  ASN1Sequence seq = (ASN1Sequence) ASN1Primitive.fromByteArray(bValue);
  StringBuilder sb = new StringBuilder();

  sb.append(RB.getString(""MsftCertTemplateId""));
  sb.append("": "");",seq,sequence
Lnet/sf/portecle/FPortecle;.changeKeyStoreType(Lnet/sf/portecle/crypto/KeyStoreType;)Z#0#0#1#oldExts,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/FPortecle.java;,VariableName,oldExts,"m_keyStoreWrap.setKeyStore(newKeyStore);
   File oldFile = m_keyStoreWrap.getKeyStoreFile();
   if (oldFile != null)
   {
    Set<String> oldExts = m_keyStoreWrap.getKeyStoreType().getFilenameExtensions();
    Set<String> newExts = keyStoreType.getFilenameExtensions();
    if (oldExts.isEmpty() || newExts.isEmpty())",exts,extensions
Lnet/sf/portecle/gui/JMenuItemRecentFile;.m_iPosition)I,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/gui/JMenuItemRecentFile.java;,FieldName,m_iPosition,"/**
  * Menu's position in its recent file list (maintained by JMenuRecentFiles)
  */
 private int m_iPosition;",m,menu
Lnet/sf/portecle/DGenerateCertificate;.populateSigAlgs(Lnet/sf/portecle/crypto/KeyPairType;Ljavax/swing/JComboBox<Lnet/sf/portecle/crypto/SignatureType;>;)V#0#st,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/DGenerateCertificate.java;,VariableName,st,"private static void populateSigAlgs(KeyPairType type, JComboBox<SignatureType> combo)
 {
  combo.removeAllItems();
  for (SignatureType st : SignatureType.valuesFor(type))
  {
   combo.addItem(st);
  }",st,signature type
Lnet/sf/portecle/FPortecle;.REQ_BC_VERSION)Ljava/lang/Double;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/FPortecle.java;,FieldName,REQ_BC_VERSION,"/** Application preferences */
 private static final Preferences PREFS = Preferences.userNodeForPackage(FPortecle.class);

 /** Minimum required BC version */
 private static final Double REQ_BC_VERSION = 1.56;

 /** Enable experimental features? */
 private static final boolean EXPERIMENTAL = Boolean.getBoolean(""portecle.experimental"");",req,required
Lnet/sf/portecle/crypto/X509Ext;.getMicrosoftPreviousCACertificateHashStringValue([B)Ljava/lang/String;|Ljava/io/IOException;#derOctetStr,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,derOctetStr,"private String getMicrosoftPreviousCACertificateHashStringValue(byte[] bValue)
     throws IOException
 {
  DEROctetString derOctetStr = (DEROctetString) ASN1Primitive.fromByteArray(bValue);
  byte[] bKeyIdent = derOctetStr.getOctets();

  return convertToHexString(bKeyIdent);
 }",str,string
Lnet/sf/portecle/StringUtil;.toHex(Ljava/lang/Object;ILjava/lang/String;)Ljava/lang/StringBuilder;#bigInt,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/StringUtil.java;,VariableName,bigInt,"if (groupSize < 0)
  {
   throw new IllegalArgumentException(""Group size must be >= 0"");
  }
  BigInteger bigInt;
  if (obj instanceof BigInteger)
  {
   bigInt = (BigInteger) obj;
  }",int,integer
Lnet/sf/portecle/FPortecle;.PREFS)Ljava/util/prefs/Preferences;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/FPortecle.java;,FieldName,PREFS,"/** Logger */
 public static final Logger LOG = Logger.getLogger(FPortecle.class.getName(), RB_BASENAME);

 /** Application preferences */
 private static final Preferences PREFS = Preferences.userNodeForPackage(FPortecle.class);

 /** Minimum required BC version */
 private static final Double REQ_BC_VERSION = 1.56;",prefs,preferences
Lnet/sf/portecle/crypto/X509Ext;.getKeyUsageStringValue([B)Ljava/lang/String;|Ljava/io/IOException;#val,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,val,"private String getNetscapeCertificateTypeStringValue(byte[] bValue)
     throws IOException
 {
  int val = new NetscapeCertType((DERBitString) ASN1Primitive.fromByteArray(bValue)).intValue();
  StringBuilder strBuff = new StringBuilder();
  for (int type : NETSCAPE_CERT_TYPES)
  {",val,value
