Lnet/sourceforge/subsonic/util/HttpRange;.getLastBytePos()Ljava/lang/Long;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/StreamController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/util/HttpRange.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/RangeOutputStream.java;,MethodName,,,,,,,return The last byte position inclusive in the range Can be code null;,ClassName:Long;,ClassName:HttpRange;,VariableName:end;VariableName:lastBytePos;,,,,,,getLastBytePos,pos,position
Lnet/sourceforge/subsonic/controller/UploadController$UploadListenerImpl;.bytesRead(J)V#0#sleepMillis,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/UploadController.java;,VariableName,,,,,,,,ClassName:float;,ClassName:UploadController;ClassName:UploadListenerImpl;,VariableName:bitCount;VariableName:maxBitsPerSecond;VariableName:elapsedSeconds;,,,,MethodName:bytesRead;,,sleepMillis,millis,milliseconds
Lnet/sourceforge/subsonic/controller/UploadController$UploadListenerImpl;.(Lnet/sourceforge/subsonic/controller/UploadController;Lnet/sourceforge/subsonic/domain/TransferStatus;)V,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/UploadController.java;,MethodName,,,,,,,,,ClassName:UploadListenerImpl;,,,,ParameterName:status;,,,UploadListenerImpl,impl,implement
Lnet/sourceforge/subsonic/controller/UserChartController;.IMAGE_MIN_HEIGHT)I,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/UserChartController.java;,FieldName,,,,,,,,ClassName:int;,ClassName:UserChartController;,VariableName:background;VariableName:imageHeight;,,,,,,IMAGE_MIN_HEIGHT,min,minimum
Lnet/sourceforge/subsonic/controller/UserChartController;.createChart(LCategoryDataset;LHttpServletRequest;)LJFreeChart;#gp0,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/UserChartController.java;,VariableName,,,,,,,Set up gradient paint for series;,ClassName:GradientPaint;,ClassName:UserChartController;,ClassName:GradientPaint;ClassName:Color;VariableName:blue;,,,,MethodName:createChart;,,gp0,gp,gradient paint
Lnet/sourceforge/subsonic/controller/WapController;.wap(LHttpServletRequest;LHttpServletResponse;)LModelAndView;|Ljava/lang/Exception;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/WapController.java;,MethodName,,,,,,,,ClassName:ModelAndView;,ClassName:WapController;,,,,ParameterName:response;ParameterName:request;,,,wap,wap,wireless application protocol
Lnet/sourceforge/subsonic/controller/WapController;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/WapController.java;,ClassName,,,ClassName:MultiActionController;,,MethodName:playlist;MethodName:browse;MethodName:setSearchService;MethodName:setPlayerService;MethodName:setSecurityService;MethodName:setMediaFileService;MethodName:selectPlayer;MethodName:search;MethodName:search;MethodName:setPlaylistService;MethodName:setMusicIndexService;MethodName:index;MethodName:searchResult;MethodName:wap;MethodName:setSettingsService;MethodName:loadPlaylist;MethodName:settings;,FieldName:playlistService;FieldName:searchService;FieldName:securityService;FieldName:playerService;FieldName:mediaFileService;FieldName:settingsService;FieldName:musicIndexService;,Multi controller used for wap pages author Sindre Mehus;,,,,,,,,,WapController,wap,wireless application protocol
Lnet/sourceforge/subsonic/dao/AbstractDao;.queryForDate(Ljava/lang/String;Ljava/util/Date;[Ljava/lang/Object;)Ljava/util/Date;#t,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/AbstractDao.java;,VariableName,,,,,,,,ClassName:long;,ClassName:AbstractDao;,ClassName:System;MethodName:nanoTime;,MethodName:log;,ParameterName:startTimeNano;,,MethodName:queryForDate;,,t,t,time
Lnet/sourceforge/subsonic/dao/AbstractDao;.queryForLong(Ljava/lang/String;Ljava/lang/Long;[Ljava/lang/Object;)Ljava/lang/Long;#sql#0#0,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/AbstractDao.java;,ParameterName,,,,,,,,ClassName:String;,,VariableName:list;,MethodName:log;,ParameterName:sql;,,MethodName:queryForLong;,,sql,sql,structured query language
Lnet/sourceforge/subsonic/dao/AbstractDao;.query<T:Ljava/lang/Object;>(Ljava/lang/String;LRowMapper;[Ljava/lang/Object;)Ljava/util/List<TT;>;#args#0#2,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/AbstractDao.java;,ParameterName,,,,,,,,ClassName:Object;,,VariableName:result;,,,,MethodName:query;,,args,args,arguments
Lnet/sourceforge/subsonic/dao/ArtistDao;.expunge()V#minId,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/ArtistDao.java;,VariableName,,,,,,,,ClassName:int;,ClassName:ArtistDao;,MethodName:queryForInt;VariableName:id;,,,,MethodName:expunge;,,minId,min,minimum
Lnet/sourceforge/subsonic/dao/ArtistDao;.markNonPresent(Ljava/util/Date;)V#maxId,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/ArtistDao.java;,VariableName,,,,,,,,ClassName:int;,ClassName:ArtistDao;,MethodName:queryForInt;ParameterName:lastScanned;,,,,MethodName:markNonPresent;,,maxId,max,maximum
Lnet/sourceforge/subsonic/dao/DaoHelper;.getJdbcTemplate()LJdbcTemplate;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/DaoHelper.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/AbstractDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/DBController.java;,MethodName,,,,,,,Returns a JDBC template for performing database operations return A JDBC template;,ClassName:JdbcTemplate;,ClassName:DaoHelper;,VariableName:result;,,,,,,getJdbcTemplate,jdbc,java database connectivity
Lnet/sourceforge/subsonic/dao/MediaFileDao$GenreMapper;.mapRow(Ljava/sql/ResultSet;I)Lnet/sourceforge/subsonic/domain/Genre;|Ljava/sql/SQLException;#rs#0#0,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/MediaFileDao.java;,ParameterName,,,,,,,,ClassName:ResultSet;,,,,,,MethodName:mapRow;,,rs,rs,result set
Lnet/sourceforge/subsonic/dao/MediaFileDao;.createOrUpdateMediaFile(Lnet/sourceforge/subsonic/domain/MediaFile;)V#0#musicFileInfo,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/MediaFileDao.java;,VariableName,,,,,,,Copy values from obsolete table music file info;,ClassName:MediaFile;,ClassName:MediaFileDao;,MethodName:getMusicFileInfo;MethodName:getPath;ParameterName:file;,MethodName:setComment;MethodName:setPlayCount;MethodName:setLastPlayed;,ParameterName:playCount;ParameterName:lastPlayed;ParameterName:comment;,,MethodName:createOrUpdateMediaFile;,,musicFileInfo,info,information
Lnet/sourceforge/subsonic/dao/PlayerDao$PlayerRowMapper;.mapRow(Ljava/sql/ResultSet;I)Lnet/sourceforge/subsonic/domain/Player;|Ljava/sql/SQLException;#col,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/PlayerDao.java;,VariableName,,,,,,,,ClassName:int;,ClassName:PlayerDao;ClassName:PlayerRowMapper;,,MethodName:setType;MethodName:setIpAddress;MethodName:setUsername;MethodName:setCoverArtScheme;MethodName:setDynamicIp;MethodName:setLastSeen;MethodName:setTranscodeScheme;MethodName:setName;MethodName:setId;MethodName:setClientId;MethodName:setAutoControlEnabled;MethodName:setTechnology;,ParameterName:isAutoControlEnabled;ParameterName:coverArtScheme;ParameterName:type;ParameterName:transcodeScheme;ParameterName:name;ParameterName:lastSeen;ParameterName:id;ParameterName:username;ParameterName:ipAddress;ParameterName:technology;ParameterName:dynamicIp;ParameterName:clientId;,,MethodName:mapRow;,,col,col,column
Lnet/sourceforge/subsonic/dao/RatingDao;.getHighestRatedAlbums(II)Ljava/util/List<Ljava/lang/String;>;#sql,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/RatingDao.java;,VariableName,,,,,,,,ClassName:String;,ClassName:RatingDao;,,,,,MethodName:getHighestRatedAlbums;,,sql,sql,structured query language
LJdbcTemplate;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema46.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/TranscodingDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema49.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema43.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema38.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/AbstractDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/PlayerDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema35.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema27.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema32.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/PodcastDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema40.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema25.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/UserDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema50.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/DaoHelper.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema33.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema47.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/ShareDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema28.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema36.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema34.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema31.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema37.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema26.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema30.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema29.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/RatingDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema45.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/DBController.java;,ClassName,,,,,,,Returns a JDBC template for performing database operations return A JDBC template;,,,,,,,,,JdbcTemplate,jdbc,java database connectivity
Ljava/sql/SQLException;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/TranscodingDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/UserDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/MusicFolderDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/InternetRadioDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/ShareDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/PlayerDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/ArtistDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/PlaylistDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/AlbumDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/BookmarkDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/AvatarDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/MediaFileDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/PodcastDao.java;,ClassName,,,,,,,,,,,,,,,,SQLException,sql,structured query language
Lnet/sourceforge/subsonic/dao/UserDao$UserSettingsRowMapper;.mapRow(Ljava/sql/ResultSet;I)Lnet/sourceforge/subsonic/domain/UserSettings;|Ljava/sql/SQLException;#rowNum#0#1,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/UserDao.java;,ParameterName,,,,,,,,ClassName:int;,,,,,,MethodName:mapRow;,,rowNum,num,number
Lnet/sourceforge/subsonic/dao/UserDao$UserSettingsRowMapper;.mapRow(Ljava/sql/ResultSet;I)Lnet/sourceforge/subsonic/domain/UserSettings;|Ljava/sql/SQLException;#col,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/UserDao.java;,VariableName,,,,,,,,ClassName:int;,ClassName:UserSettingsRowMapper;ClassName:UserDao;,VariableName:settings;,MethodName:setArtistVisible;MethodName:setAvatarScheme;MethodName:setLocale;MethodName:setGenreVisible;MethodName:parseLocale;MethodName:setDurationVisible;MethodName:setFileSizeVisible;MethodName:setNowPlayingAllowed;MethodName:setSystemAvatarId;MethodName:decrypt;MethodName:setCaptionCutoff;MethodName:setFinalVersionNotificationEnabled;MethodName:setChanged;MethodName:setAlbumVisible;MethodName:setFormatVisible;MethodName:setBitRateVisible;MethodName:setYearVisible;MethodName:setLastFmEnabled;MethodName:setLastFmPassword;MethodName:setSongNotificationEnabled;MethodName:setLastFmUsername;MethodName:setTranscodeScheme;MethodName:setPartyModeEnabled;MethodName:setThemeId;MethodName:setShowNowPlayingEnabled;MethodName:setShowChatEnabled;MethodName:setTrackNumberVisible;MethodName:setSelectedMusicFolderId;MethodName:setBetaVersionNotificationEnabled;,ParameterName:genreVisible;ParameterName:durationVisible;ParameterName:themeId;ParameterName:finalVersionNotificationEnabled;ParameterName:fileSizeVisible;ParameterName:yearVisible;ParameterName:selectedMusicFolderId;ParameterName:betaVersionNotificationEnabled;ParameterName:artistVisible;ParameterName:bitRateVisible;ParameterName:avatarScheme;ParameterName:lastFmPassword;ParameterName:s;ParameterName:showChatEnabled;ParameterName:trackNumberVisible;ParameterName:nowPlayingAllowed;ParameterName:showNowPlayingEnabled;ParameterName:systemAvatarId;ParameterName:changed;ParameterName:s;ParameterName:songNotificationEnabled;ParameterName:lastFmUsername;ParameterName:locale;ParameterName:lastFmEnabled;ParameterName:transcodeScheme;ParameterName:captionCutoff;ParameterName:formatVisible;ParameterName:partyModeEnabled;ParameterName:albumVisible;,,MethodName:mapRow;,,col,col,column
Lnet/sourceforge/subsonic/domain/Bookmark;.positionMillis)J,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Bookmark.java;,FieldName,,,,,,,,ClassName:long;,ClassName:Bookmark;,ParameterName:positionMillis;ParameterName:positionMillis;,,,,,,positionMillis,millis,millisencods
Lnet/sourceforge/subsonic/domain/Bookmark;.setPositionMillis(J)V#positionMillis#0#0,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Bookmark.java;,ParameterName,,,,,,,,ClassName:long;,,FieldName:positionMillis;,,,,MethodName:setPositionMillis;,,positionMillis,millis,millisencods
Lnet/sourceforge/subsonic/domain/MediaLibraryStatistics;.parse(Ljava/lang/String;)Lnet/sourceforge/subsonic/domain/MediaLibraryStatistics;#s#0#0,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/MediaLibraryStatistics.java;,ParameterName,,,,,,,,ClassName:String;,,VariableName:strings;,MethodName:warn;MethodName:split;,ParameterName:input;ParameterName:message;,,MethodName:parse;,FieldName:DEFAULT_MEDIA_LIBRARY_STATISTICS;FieldName:KEY_MEDIA_LIBRARY_STATISTICS;MethodName:getString;,s,s,statistics
Lnet/sourceforge/subsonic/domain/Player;.setIpAddress(Ljava/lang/String;)V#ipAddress#0#0,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Player.java;,ParameterName,,,,,,,Sets the IP address of the player param ipAddress The IP address of the player;,ClassName:String;,,FieldName:ipAddress;,,,,MethodName:setIpAddress;,VariableName:col;MethodName:getString;ParameterName:rs;,ipAddress,ip,internet protocol
Lnet/sourceforge/subsonic/domain/PlayQueue;.undo()V#indexTmp,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/PlayQueue.java;,VariableName,,,,,,,,ClassName:int;,ClassName:PlayQueue;,FieldName:index;FieldName:indexBackup;,,,,MethodName:undo;,,indexTmp,tmp,temporary
Lnet/sourceforge/subsonic/domain/PlayQueue$7285;.compare(Lnet/sourceforge/subsonic/domain/MediaFile;Lnet/sourceforge/subsonic/domain/MediaFile;)I#a#0#0,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/PlayQueue.java;,ParameterName,,,,,,,,ClassName:MediaFile;,,VariableName:artistA;VariableName:trackA;VariableName:comparator;VariableName:albumA;,,,,MethodName:compare;,,a,a,album
Lnet/sourceforge/subsonic/domain/PodcastEpisode;.getCompletionRate()Ljava/lang/Double;#t,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/PodcastEpisode.java;,VariableName,,,,,,,,ClassName:double;,ClassName:PodcastEpisode;,FieldName:bytesTotal;,,,,MethodName:getCompletionRate;,,t,t,total
Lnet/sourceforge/subsonic/filter/BootstrapVerificationFilter;.directoryWritable(Ljava/io/File;)Z#0#0#tempFile,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/filter/BootstrapVerificationFilter.java;,VariableName,,,,,,,,ClassName:File;,ClassName:BootstrapVerificationFilter;,ClassName:File;MethodName:createTempFile;ParameterName:dir;,,,,MethodName:directoryWritable;,,tempFile,temp,temporary
Lnet/sourceforge/subsonic/filter/ParameterDecodingFilter$DecodingServletRequestWrapper;.getParameterNames()Ljava/util/Enumeration;#v,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/filter/ParameterDecodingFilter.java;,VariableName,,,,,,,,ClassName:Vector<String>;,ClassName:DecodingServletRequestWrapper;ClassName:ParameterDecodingFilter;,ClassName:String;ClassName:Vector<String>;,,,,MethodName:getParameterNames;,,v,v,vector
Lnet/sourceforge/subsonic/filter/RESTFilter;.handleException(Ljava/lang/Throwable;LHttpServletRequest;LHttpServletResponse;)V#msg,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/filter/RESTFilter.java;,VariableName,,,,,,,,ClassName:String;,ClassName:RESTFilter;,ParameterName:x;MethodName:getErrorMessage;,MethodName:warn;,ParameterName:message;,,MethodName:handleException;,,msg,msg,message
Lnet/sourceforge/subsonic/filter/RESTFilter;.jaxbWriter)Lnet/sourceforge/subsonic/controller/JAXBWriter;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/filter/RESTFilter.java;,FieldName,,,,,,,,ClassName:JAXBWriter;,ClassName:RESTFilter;,ClassName:JAXBWriter;,,,,,,jaxbWriter,jaxb,java architecture for xml binding
Lnet/sourceforge/subsonic/filter/RESTFilter;.handleException(Ljava/lang/Throwable;LHttpServletRequest;LHttpServletResponse;)V#0#1#e,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/filter/RESTFilter.java;,VariableName,,,,,,,,ClassName:Exception;,ClassName:RESTFilter;,,MethodName:error;,ParameterName:error;,,MethodName:handleException;,,e,e,error
Lnet/sourceforge/subsonic/io/RangeOutputStream;.write([BII)V|Ljava/io/IOException;#0#newLen,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/RangeOutputStream.java;,VariableName,,,,,,,,ClassName:long;,ClassName:RangeOutputStream;,MethodName:min;VariableName:end;ParameterName:len;FieldName:pos;VariableName:start;VariableName:skipStart;VariableName:newLen;,MethodName:min;,ParameterName:a;,,MethodName:write;,,newLen,len,length
Lnet/sourceforge/subsonic/io/TranscodeInputStream;.(Ljava/lang/ProcessBuilder;Ljava/io/InputStream;Ljava/io/File;)V|Ljava/io/IOException;#tmpFile#0#2,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/TranscodeInputStream.java;,ParameterName,,,,,,,Creates a transcoded input stream by executing an external process If code in code is not null data from it is copied to the command param processBuilder Used to create the external process param in Data to feed to the process May be code null param tmpFile Temporary file to delete when this stream is closed May be code null throws IOException If an I O error occurs;,ClassName:File;,,FieldName:tmpFile;,,,,MethodName:TranscodeInputStream;,,tmpFile,tmp,temporary
Lnet/sourceforge/subsonic/io/TranscodeInputStream;.(Ljava/lang/ProcessBuilder;Ljava/io/InputStream;Ljava/io/File;)V|Ljava/io/IOException;#buf,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/TranscodeInputStream.java;,VariableName,,,,,,,,ClassName:StringBuffer;,ClassName:TranscodeInputStream;,ClassName:StringBuffer;,MethodName:debug;,ParameterName:message;,,MethodName:TranscodeInputStream;,,buf,buf,buffer
Ljava/io/IOException;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/TranscodeInputStream.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/taglib/FormatBytesTag.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/upload/MonitoredOutputStream.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/PlayQueueService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/upload/MonitoredDiskFileItem.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/AvatarUploadController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/TranscodingService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/RangeOutputStream.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/LyricsService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/JSONArray.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/WapController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/filter/ResponseHeaderFilter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/Logger.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/filter/RESTFilter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/VersionService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/JSONTokener.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/filter/RequestEncodingFilter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema35.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/AutoCoverDemo.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/filter/ParameterDecodingFilter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/filter/BootstrapVerificationFilter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/util/FileUtil.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/LeftController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/DownloadController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/util/StringUtil.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/MediaFileService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/SearchService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/PlaylistService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/StreamController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/PlayQueueInputStream.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/security/RESTRequestParameterProcessingFilter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/M3UController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/MusicIndexService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/JSONObject.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/ExternalPlayerController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/InputStreamReaderThread.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/JSONWriter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/MainController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/taglib/WikiTag.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/AudioScrobblerService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/taglib/EscapeJavaScriptTag.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/CoverArtController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/NetworkService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/PlayQueue.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/SettingsService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/HomeController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/ShoutCastOutputStream.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/taglib/UrlTag.java;,ClassName,,,,,,,,,,,,,,,,IOException,io,input output
LDefaultInitialDirContextFactory;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ldap/SubsonicLdapBindAuthenticator.java;,ClassName,,,,,,,,,,,,,,,,DefaultInitialDirContextFactory,dir,directory
Lnet/sourceforge/subsonic/security/RESTRequestParameterProcessingFilter;.sendErrorXml(LHttpServletRequest;LHttpServletResponse;Lnet/sourceforge/subsonic/controller/RESTController$ErrorCode;)V|Ljava/io/IOException;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/security/RESTRequestParameterProcessingFilter.java;,MethodName,,,,,,,,ClassName:void;,ClassName:RESTRequestParameterProcessingFilter;,,,,ParameterName:errorCode;ParameterName:request;ParameterName:response;,,,sendErrorXml,xml,extensible markup language
